name,type,address,postcode,telephone,website,area_name,area_code,lon,lat
The Sandy Lane Dental Practice,Dentist,"7 Sandy Lane, Chorlton-Cum-Hardy, Manchester",M21 8TL,01618816560,,Manchester,E08000003,-2.273708,53.438763
Dental Practice - Manchester Road,Dentist,"63 Manchester Road, Altrincham",WA14 4RH,01619282886,,Trafford,E08000009,-2.352566,53.396022
Broom Lane Dental Care,Dentist,"52 Broom Lane, Levenshulme, Manchester",M19 2TG,01614324477,,Manchester,E08000003,-2.185469,53.439687
Burton Dental Care,Dentist,"125 Burton Road, West Didsbury, Manchester",M20 1JP,01614380446,,Manchester,E08000003,-2.239063,53.429426
Saddleworth Dental Clinic,Dentist,"36 Oldham Road, Uppermill, Oldham",OL3 6HY,01457872108,,Oldham,E08000004,-2.009333,53.544537
Whalley Range Dental Practice,Dentist,"132 Withington Road, Whalley Range, Manchester",M16 8FB,01612269647,,Manchester,E08000003,-2.258096,53.450914
Park House Dental Practice Bury,Dentist,"311 Walmersley Road, Bury",BL9 5EZ,01617051746,,Bury,E08000002,-2.292723,53.609677
S Patel & Associates,Dentist,"112 Walmersley Road, Bury",BL9 6DX,01617648822,,Bury,E08000002,-2.289512,53.599735
Absolute Dental - Prestwich,Dentist,"111 Bury Old Road, Prestwich, Manchester",M25 0EQ,01617739922,,Bury,E08000002,-2.26406,53.523788
DHS Dental Practice - Phoenix Centre,Dentist,"The Phoenix Centre, 1 Church Street, Heywood",OL10 1LR,01706764334,,Rochdale,E08000005,-2.218662,53.592207
Greenwood Dental Practice,Dentist,"16 Greenwood Street, Altrincham",WA14 1RZ,01612330610,http://www.greenwooddental.co.uk,Trafford,E08000009,-2.352158,53.38672
"Vallance, Segal & Shupac - Failsworth",Dentist,"149 Lord Lane, Failsworth, Manchester",M35 0QH,01616815400,,Oldham,E08000004,-2.156717,53.501309
"Vallance, Segal & Shupac - Whitefield",Dentist,"55 Bury Old Road, Whitefield, Manchester",M45 6TB,01617732361,,Bury,E08000002,-2.283141,53.539645
Transform (Manchester),General Practice,"5th Floor, Colwyn Chambers, 19 York Street, Manchester",M2 3BA,01612287030,http://www.transforminglives.co.uk,Manchester,E08000003,-2.239954,53.480659
The Dental Treatment Centre,Dentist,"436 Flixton Road, Flixton, Manchester",M41 6QT,01617482490,http://www.clickdentist.co.uk,Trafford,E08000009,-2.384388,53.44448
Standish Dental Practice,Dentist,"Rodenhurst, 59 Church Street, Standish, Wigan",WN6 0JJ,01257422114,,Wigan,E08000010,-2.662777,53.587166
Beacon Medical Centre,General Practice,"156 Victoria Avenue, Manchester",M9 0FN,01617402106,http://www.mysurgerywebsite.co.uk,Manchester,E08000003,-2.219211,53.534341
Ocean Dental,Dentist,"169 Mauldeth Road, Manchester",M14 6SG,01612247135,,Manchester,E08000003,-2.209976,53.433508
Regent Dental Centre,Dentist,"22 Regent Road, Altrincham",WA14 1RP,01619412143,http://www.regentdentalcentre.co.uk,Trafford,E08000009,-2.352258,53.386045
H Showman & Associates Dental Practice,Dentist,"353 Oldham Road, Failsworth, Manchester",M35 0AN,01616824751,,Oldham,E08000004,-2.161181,53.509662
Heaton Mersey Orthodontic Centre,Dentist,"458 Didsbury Road, Heaton Mersey, Stockport",SK4 3BS,01619479900,http://www.hmorthoc.co.uk,Stockport,E08000007,-2.205509,53.412338
S D Walmsley Dental Practice,Dentist,"253 Manchester Road, Droylsden, Manchester",M43 6HE,01613702869,,Tameside,E08000008,-2.157046,53.480015
MIDHS at Beacon Business Centre,Dentist,"14 Arundel Street, Mossley, Ashton Under Lyne",OL5 0LS,01457838995,http://www.midhs.co.uk,Tameside,E08000008,-2.047107,53.518372
"Bupa - St Anns Square, Manchester",Dentist,"14 St Ann's Square, Manchester",M2 7HQ,01618342627,,Manchester,E08000003,-2.245837,53.482236
"Bupa - Buxton Road, Stockport",Dentist,"73 Buxton Road, High Lane, Stockport",SK6 8DR,01663764924,,Stockport,E08000007,-2.075293,53.364978
"Bupa - Stockport Road, Timperley",Dentist,"415 Stockport Road, Timperley, Altrincham",WA15 7XR,01619808010,,Trafford,E08000009,-2.315515,53.398597
Malt House Specialist Dental Centre,Dentist,"Deva Centre, Trinity Way, Salford",M3 7BD,01618329400,,Salford,E08000006,-2.254112,53.484728
Royton Medical Centre,General Practice,"15 Market Street, Royton, Oldham",OL2 5QA,01616526336,,Oldham,E08000004,-2.12386,53.565731
The Bridge Dental Care,Dentist,"58 Town Street, Marple Bridge, Stockport",SK6 5AA,01614497080,,Stockport,E08000007,-2.053323,53.400594
Glen Maye Dental Practice,Dentist,"Sale Road, Northenden, Manchester",M23 0DF,01619985588,http://www.glenmayedental.co.uk,Manchester,E08000003,-2.271165,53.408153
Elli and Associates,Dentist,"Ashton Road Limited Company, 234 Ashton Road, Hathershaw, Oldham",OL8 1QN,01616285676,,Oldham,E08000004,-2.112559,53.529133
High Lane Partnership,Dentist,"73 Buxton Road, High Lane, Stockport",SK6 8DR,01454771570,,Stockport,E08000007,-2.075293,53.364978
214 Dental,Dentist,"214 Victoria Avenue, Manchester",M9 0RR,01617401189,,Manchester,E08000003,-2.224292,53.533802
Mydentist - King Street - Dukinfield,Dentist,"140 King Street, Dukinfield",SK16 4LG,01613301036,http://www.mydentist.co.uk,Tameside,E08000008,-2.092728,53.476936
GreenLane Dental Practice,Dentist,"96-98 Manchester Road, Leigh",WN7 2LD,01942260597,,Wigan,E08000010,-2.495535,53.494217
Church Street Dental Practice,Dentist,"52 Church Street, Orrell, Wigan",WN5 8TQ,01695625565,,Wigan,E08000010,-2.709831,53.531086
Malmin Dental Manchester,Dentist,"44-46 John Dalton Street, Manchester",M2 6LE,01612144800,http://www.malmin.co.uk,Manchester,E08000003,-2.24587,53.480186
North Road Dental Practice,Dentist,"6 North Road, Clayton, Manchester",M11 4WE,01612232145,,Manchester,E08000003,-2.178975,53.484855
Northenden House Orthodontics,Dentist,"Sale Road, Northenden, Manchester",M23 0DF,01619982622,http://www.manchesterorthodontics.co.uk,Manchester,E08000003,-2.271165,53.408153
61 Dental,Dentist,"61 Church Road, Gatley, Cheadle",SK8 4NG,01614282447,http://www.61dental.co.uk,Stockport,E08000007,-2.235845,53.39186
BramcoteDental Practice,Dentist,"3 Syddal Road, Bramhall, Stockport",SK7 1AB,01614394297,http://www.smiledoc.co.uk,Stockport,E08000007,-2.168202,53.35585
Mr Gehad Philobbos,Dentist,"756 Hollins Road, Oldham",OL8 4SA,01616823587,,Oldham,E08000004,-2.136126,53.520605
128 Dental Care,Dentist,"128 Mile End Lane, Stockport",SK2 6BY,01614832823,,Stockport,E08000007,-2.136339,53.394962
Ortho 2008 - Wigan,Dentist,"2-6 King Street, Wigan",WN1 1BS,01942821166,http://www.ortho2008.co.uk,Wigan,E08000010,-2.631644,53.544735
Dam Head Medical Centre,General Practice,"1020 Rochdale Road, Manchester",M9 7HD,01617209744,,Manchester,E08000003,-2.21232,53.526139
Mydentist - Gorton Road - Stockport,Dentist,"268 Gorton Road, Reddish, Stockport",SK5 6RN,01614329600,http://www.mydentist.co.uk,Stockport,E08000007,-2.157026,53.446056
Derby Street Dentist,Dentist,"288 Derby Street, Bolton",BL3 6LF,01204366954,,Bolton,E08000001,-2.442806,53.567653
G & L Askins - Lowton,Dentist,"71a Church Lane, Lowton, Warrington",WA3 2QZ,01942726494,,Wigan,E08000010,-2.575409,53.470858
"Bupa - Drake Street, Rochdale",Dentist,"121 Drake Street, Rochdale",OL16 1PZ,01706643203,http://www.rochdaledental.co.uk,Rochdale,E08000005,-2.155723,53.612379
"Bupa - Rochdale Road, Oldham",Dentist,"118 Rochdale Road, Royton, Oldham",OL2 6QF,01616242730,http://www.roytondental.co.uk,Oldham,E08000004,-2.123759,53.568066
"Bupa - Washway Road, Sale",Dentist,"23 Washway Road, Sale",M33 7AD,01619695513,http://www.haddonlodgedental.co.uk,Trafford,E08000009,-2.325507,53.424941
Oasis Dental Care - Stockport,Dentist,"99 Edgeley Road, Edgeley, Stockport",SK3 9NG,01614808828,http://www.stockportorthodontist.co.uk,Stockport,E08000007,-2.176511,53.399693
"Bupa - Bramhall Lane South, Bramhall",Dentist,"233 Bramhall Lane South, Bramhall, Stockport",SK7 3EP,01614392360,http://www.bramhallparkdental.co.uk,Stockport,E08000007,-2.162344,53.376037
"Bupa - Liverpool Road, Irlam",Dentist,"125 Liverpool Road, Irlam, Manchester",M44 6DP,01617752184,http://www.irlamdental.co.uk,Salford,E08000006,-2.417074,53.449107
"Bupa - Wilmslow Road, Withington",Dentist,"429 Wilmslow Road, Withington, Manchester",M20 4AF,01614453104,http://www.glynhousedental.co.uk,Manchester,E08000003,-2.226511,53.435104
THMG Manchester Clinic,General Practice,"The Chambers, Police Street, Manchester",M2 7LQ,02072919700,http://www.harleymedical.co.uk,Manchester,E08000003,-2.246709,53.481544
Silverwell Dental Surgery,Dentist,"18 Silverwell Street, Bolton",BL1 1PP,01204533341,http://www.silverwell.co.uk,Bolton,E08000001,-2.425228,53.578079
Hollinwood Medical Practice,General Practice,"1 Clive Street, Oldham",OL8 3TR,01616277900,http://www.hollinwoodpractice.org.uk/,Oldham,E08000004,-2.127652,53.522114
Kingsway Dental Care,Dentist,"7 Lane End Road, Burnage, Manchester",M19 1WA,01614328741,,Manchester,E08000003,-2.212276,53.420911
Heaton Mersey Orthodontic Centre Limited,Dentist,"458 Didsbury Road, Heaton Mersey, Stockport",SK4 3BS,01619479900,http://www.hmorthoc.co.uk,Stockport,E08000007,-2.205509,53.412338
Lees Dental Centre,Dentist,"74 High Street, Lees, Oldham",OL4 5AA,01616338227,,Oldham,E08000004,-2.072191,53.537856
The Ivy Dental Practice,Dentist,"161 Wellington Road South, Stockport",SK1 3UA,01614802913,http://www.theivydentalpractice.co.uk,Stockport,E08000007,-2.156308,53.40231
Dental Surgery,Dentist,"295 Broadstone Road, Heaton Chapel, Stockport",SK4 5HQ,01614314524,,Stockport,E08000007,-2.173609,53.429368
Mydentist - Marple Road - Offerton,Dentist,"1 Marple Road, Offerton, Stockport",SK2 5EH,01614833898,http://www.mydentist.co.uk,Stockport,E08000007,-2.12902,53.400967
Pemberton Dental Practice,Dentist,"655 Ormskirk Road, Pemberton, Wigan",WN5 8AG,01942223815,,Wigan,E08000010,-2.677634,53.535677
Firswood Dental Practice,Dentist,"90-92 Warwick Road South, Firswood, Manchester",M16 0HU,,,Trafford,E08000009,-2.281641,53.452335
The Railway Road Dental Surgery,Dentist,"26 Railway Road, Leigh",WN7 4AU,01942673201,,Wigan,E08000010,-2.522088,53.497331
Freedom Dental,Dentist,"105 Station Road, Cheadle Hulme",SK8 7BG,01614866821,,Stockport,E08000007,-2.183013,53.372807
Mayfield Dental Care,Dentist,"3 Mayfield Street, Atherton",M46 0BF,01942877130,,Wigan,E08000010,-2.49295,53.523414
Whiteson Hair Loss Consultancy Ltd,General Practice,"The Old Hall Clinic, 14 Old Hall Road, Gatley",SK8 4BE,07970859229,http://www.drwhitesonhairlossclinic.co.uk,Stockport,E08000007,-2.234427,53.393814
Sale Moor Dental Practice,Dentist,"15 Marsland Road, Sale",M33 3HP,01619629990,,Trafford,E08000009,-2.304805,53.41929
Lees Medical Practice,General Practice,"Lees Medical Practice, Athens Way, Lees, Oldham",OL4 3BP,01616521285,,Oldham,E08000004,-2.074881,53.540281
Didsbury Family Dental Care,Dentist,"121 School Lane, Didsbury, Manchester",M20 6HS,01614451010,,Manchester,E08000003,-2.221882,53.416255
Alan Freedmans Dental Practice,Dentist,"494 Great Cheetham Street East, Salford",M7 4TW,01617923783,,Salford,E08000006,-2.250986,53.506478
Star Clinic,General Practice,"Milton Hall, 244 Deansgate, Manchester",M3 4BQ,03717054565,http://www.andreamarando.com,Manchester,E08000003,-2.250049,53.477977
Green Lane Dental Practice,Dentist,"46 Green Lane, Ashton-on-Mersey, Sale",M33 5PP,01619733802,,Trafford,E08000009,-2.341857,53.429643
Ascroft Medical,Dentist,"3 Ascroft Court, Peter Street, Oldham",OL1 1HP,,http://www.ascroftmedical.co.uk,Oldham,E08000004,-2.11304,53.540644
Bredbury Dental Practice Limited,Dentist,"219 George Lane, Bredbury, Stockport",SK6 1DJ,01614305999,,Stockport,E08000007,-2.101442,53.416722
Castle Street Dental Practice,Dentist,"136 Castle Street, Edgeley, Stockport",SK3 9JH,01614805068,http://www.castle-dentist.com,Stockport,E08000007,-2.170802,53.401238
Whitefield Dental Practice,Dentist,"118 Radcliffe New Road, Whitefield, Manchester",M45 7WQ,01617666164,http://www.whitefielddentalpractice.co.uk,Bury,E08000002,-2.309206,53.555263
Mydentist - Bedford Street - Leigh,Dentist,"3-5 Bedford Street, Leigh",WN7 1BX,01942673691,http://www.mydentist.co.uk,Wigan,E08000010,-2.513273,53.496495
Mydentist - Beal Lane - Oldham,Dentist,"12 Beal Lane, Shaw, Oldham",OL2 8PB,,http://www.mydentist.co.uk,Oldham,E08000004,-2.092314,53.577345
Mydentist - Victoria Street - Denton,Dentist,"2 Victoria Street, Denton, Manchester",M34 3JQ,,http://www.mydentist.co.uk,Tameside,E08000008,-2.114112,53.455759
Aligned Orthodontics,Dentist,"56 Chorley Road, Swinton, Manchester",M27 5AD,01617939802,,Salford,E08000006,-2.335368,53.509685
Mydentist - Reddish Road - Stockport,Dentist,"345 Reddish Road, Stockport",SK5 7EN,,http://www.mydentist.co.uk,Stockport,E08000007,-2.15663,53.43279
Mydentist - Bolton Road - Salford,Dentist,"371 Bolton Road, Irlam O'th' Heights, Salford",M6 7NJ,01617366411,http://www.mydentist.co.uk,Salford,E08000006,-2.308735,53.500671
Mydentist - King Street - Leigh,Dentist,"14 King Street, Leigh",WN7 4LR,,http://www.mydentist.co.uk,Wigan,E08000010,-2.519316,53.496388
Cahill Dental Care Centre,Dentist,"38 Higher Bridge Street, Bolton",BL1 2HA,01204895774,,Bolton,E08000001,-2.428633,53.583066
Arundel Dental Practice,Dentist,"33 Bramhall Lane South, Bramhall, Stockport",SK7 2DN,01614392048,http://www.arundeldentalpractice.co.uk,Stockport,E08000007,-2.165195,53.35927
Apollonia House Dental & Health Care,Dentist,"167 Mossley Road, Grasscroft, Oldham",OL4 4HA,01457821800,http://www.apolloniahouse.com,Oldham,E08000004,-2.033274,53.533873
Claremont Dental Surgery - Wigan,Dentist,"Mesnes Street, Wigan",WN1 1SS,01942242334,,Wigan,E08000010,-2.633033,53.550798
Mydentist - Ripponden Road - Oldham,Dentist,"177-187 Littlemoor Lane, Watersheddings, Oldham",OL4 2SF,,http://www.mydentist.co.uk,Oldham,E08000004,-2.085195,53.552093
Mydentist - Lees Road - Oldham,Dentist,"341 Lees Road, Oldham",OL4 1LR,,http://www.mydentist.co.uk,Oldham,E08000004,-2.088612,53.540163
Oldham Health Services,General Practice,"Oldham Intergrated Care Centre, New Radcliffe Street, Oldham",OL1 1NL,01616213400,,Oldham,E08000004,-2.116945,53.543824
Butterfly Dental Care Limited - Altrincham,Dentist,"17 Barrington Road, Altrincham",WA14 1HP,01619412048,,Trafford,E08000009,-2.348577,53.391872
Dentist On The Rock,Dentist,"26 The Rock, Bury",BL9 0NT,01612224840,http://www.dentistontherock.com,Bury,E08000002,-2.296616,53.593596
ICE Hospital and Postgraduate Training Centre,Dentist,"24 Furness Quay, Salford Quays, Manchester",M50 3XZ,08000141882,http://www.icedentalimplants.com,Salford,E08000006,-2.282982,53.472968
Charisma Clinic Ltd,Dentist,"6 Chepstow Drive, Hazel Grove, Stockport",SK7 4RY,01614835433,,Stockport,E08000007,-2.103709,53.377064
Droylsden Road Dental Practice,Dentist,"117 Droylsden Road, Newton Heath, Manchester",M40 1NT,01616826991,,Manchester,E08000003,-2.175662,53.499916
Shevington Surgery,General Practice,"Houghton   Lane, Shavington, Wigan",WN6 8ET,01942483777,http://www.shavington-surgery.co.uk/index.aspx,Wigan,E08000010,-2.69942,53.574041
Seven Brooks Medical Centre,General Practice,"21 Church Street, Atherton, Wigan",M46 9DE,01942884026,http://www.sevenbrooksmedicalcentre.nhs.uk,Wigan,E08000010,-2.489022,53.524185
Pemberton Surgery,General Practice,"Sherwood Drive, Wigan",WN5 9QX,08444779459,http://www.pembertonsurgery.co.uk,Wigan,E08000010,-2.669697,53.538479
Dukinfield Dental Care,Dentist,"137 King Street, Dukinfield",SK16 4JZ,01613083763,,Tameside,E08000008,-2.093455,53.478589
Simply Smiles Manchester Limited,Dentist,"35 Holden Road, Higher Broughton, Salford",M7 4LR,01617926502,,Salford,E08000006,-2.265447,53.516433
Bryn Street Dental Clinic Limited,Dentist,"23 Bryn Street, Ashton-in-Makerfield, Wigan",WN4 9AX,01942727465,http://www.brynstreetdental.co.uk,Wigan,E08000010,-2.63928,53.487584
Mossley Dental Care,Dentist,"16 Lancaster Street, Mossley, Ashton Under Lyne",OL5 0PD,01457837361,http://www.mossleydental.co.uk,Tameside,E08000008,-2.046926,53.518265
Mydentist - Cross Street - Wigan,Dentist,"2 Cross Street, Hindley, Wigan",WN2 3AT,01942200600,http://www.mydentist.co.uk,Wigan,E08000010,-2.579601,53.53524
Dental Surgery,Dentist,"96 Union Street, Oldham",OL1 1DU,01616204343,,Oldham,E08000004,-2.10737,53.540975
Ellesmere Dental Practice,Dentist,"70 Ellesmere Road, Altrincham",WA14 1JD,01619291009,,Trafford,E08000009,-2.349202,53.394746
Endo 61 Limited - Gatley,Dentist,"61 Church Road, Gatley, Cheadle",SK8 4NG,01614957293,http://www.endo61.com,Stockport,E08000007,-2.235845,53.39186
Rokni Euro - Dental Practice,Dentist,"2A Copson Street, Withington, Manchester",M20 3HE,01614349129,,Manchester,E08000003,-2.229695,53.433705
Dental Surgery,Dentist,"555 Barlow Moor Road, Chorlton-cum-Hardy, Manchester",M21 8AN,01618811257,,Manchester,E08000003,-2.2761,53.440824
Market Street Dental Practice,Dentist,"28 Market Street, Wigan",WN1 1HX,01942243720,,Wigan,E08000010,-2.633606,53.547748
Platt Bridge Dental Practice,Dentist,"152 Walthew Lane, Platt Bridge, Wigan",WN2 5AW,01942865115,,Wigan,E08000010,-2.600357,53.522087
P V McCrory- The Dental Practice,Dentist,"58 Ainsworth Road, Radcliffe, Manchester",M26 4FA,01617259542,,Bury,E08000002,-2.334228,53.565786
NE Consultancy,General Practice,"223-225 Stockport Road, Guide Bridge, Ashton Under Lyne",OL7 0NT,01613378086,,Tameside,E08000008,-2.112615,53.476432
Dr David Ian Llewellyn - Parrswood Road,Dentist,"162 Parrswood Road, Withington, Manchester",M20 4RQ,01614459033,,Manchester,E08000003,-2.216574,53.428597
The Dental Surgery,Dentist,"28 Delaunays Road, Crumpsall, Manchester",M8 4QS,01617402956,,Manchester,E08000003,-2.235291,53.517512
Stalybridge Dental Care,Dentist,"42 Acres Lane, Stalybridge",SK15 2JU,01613382341,http://www.stalybridgedentalcare.co.uk,Tameside,E08000008,-2.051828,53.482372
Peter Watson Dental Practice,Dentist,"4th Floor St John Chambers, 2 St John Street, Manchester",M3 4DA,01618345691,,Manchester,E08000003,-2.250301,53.477706
Synergy Dental Clinic,Dentist,"10 Tenterden Street, Bury",BL9 0EG,01617644366,http://www.synergydental.org.uk,Bury,E08000002,-2.300951,53.591266
Ravat and Ray Dental Care (Rumworth) Ltd,Dentist,"Rumworth House, 512 Wigan Road, Bolton",BL3 4QW,01204850285,http://www.ravatandray.com,Bolton,E08000001,-2.469641,53.565232
Ravat & Ray Dental Care (Wigan) Ltd,Dentist,"Pemberton Health Centre, Sherwood Drive, Wigan",WN5 9QX,01942481929,http://www.ravatandray.com,Wigan,E08000010,-2.669697,53.538479
Ravat & Ray Dental Care (Chadderton) Ltd,Dentist,"Fields New Road Primary Care Centre, Fields New Road, Oldham",OL9 8NH,01616336193,http://www.ravatandray.com,Oldham,E08000004,-2.145068,53.533205
Grasmere Surgery,General Practice,"Leigh Health Centre, The Avenue, Leigh",WN7 1HR,01942483330,http://www.grasmere.surgery.co.uk,Wigan,E08000010,-2.511455,53.503236
W B Whittle,Dentist,"202/204 Tonge Moor Road, Bolton",BL2 2HN,01204521514,http://www.cosmeticdentistbolton.co.uk,Bolton,E08000001,-2.412144,53.589766
Bryn Dental Practice t/a Smiles R US Limited,Dentist,"8 Downall Green Road, Ashton-in-Makerfield, Wigan",WN4 0DH,01942275001,,Wigan,E08000010,-2.649133,53.501176
Oaklands Hospital,General Practice,"19 Lancaster Road, Salford",M6 8AQ,01617877700,http://www.pioneerhealthcare.co.uk,Salford,E08000006,-2.321064,53.492297
Mydentist - Platt Lane - Fallowfield,Dentist,"306 Platt Lane, Fallowfield, Manchester",M14 7BZ,01612242532,http://www.mydentist.co.uk,Manchester,E08000003,-2.237552,53.44719
Manchester Dental,Dentist,"154 Flixton Road, Urmston, Manchester",M41 5BG,01617482674,http://www.manchesterdental.co.uk,Trafford,E08000009,-2.362664,53.448267
Hyde Dental Practice Limited,Dentist,"203 Market Street, Hyde",SK14 1HF,01613682167,,Tameside,E08000008,-2.07562,53.44752
Mydentist - Park Road - Westhoughton,Dentist,"53 Park Road, Westhoughton, Bolton",BL5 3BX,01942812239,http://www.mydentist.co.uk,Bolton,E08000001,-2.518336,53.548105
Bardoc - Fairfield General Hospital,General Practice,"Rochdale Old Road, Bury",BL9 7TD,01617634242,http://www.bardoc.co.uk,Bury,E08000002,-2.25562,53.600439
Oakmount Dental Practice,Dentist,"628 Wilmslow Road, Manchester",M20 3QX,01614451211,http://www.oakdental.co.uk,Manchester,E08000003,-2.231705,53.424272
Glyn House Dental Partnership,Dentist,"429 Wilmslow Road, Withington, Manchester",M20 4AF,01614453104,,Manchester,E08000003,-2.226511,53.435104
Holly House Dental Practice,Dentist,"105 Hyde Road, Woodley, Stockport",SK6 1NB,01614948621,,Stockport,E08000007,-2.099991,53.426073
Corra Linn House Dental Practice,Dentist,"316b Buxton Road, Stockport",SK2 7DD,01614832816,,Stockport,E08000007,-2.136905,53.388526
Dr Pauline Gail Carmichael,Dentist,"7 Longsight Road, Holcombe Brook, Bury",BL0 9SL,01204886408,,Bury,E08000002,-2.333361,53.63205
Ravat & Ray Dental Care (Fitton Hill) Ltd,Dentist,"Ravat & Ray Dental Care, Tanhill Lane, Oldham",OL8 2QL,01616277065,http://www.ravatandray.com,Oldham,E08000004,-2.103488,53.520791
Concord Dental Practice,Dentist,"36 Concord Way, Dukinfield",SK16 4DB,01613305682,,Tameside,E08000008,-2.083416,53.476538
The Jalal Practice,General Practice,"Integrated Care Centre, New Radcliffe Street, Oldham",OL1 1NL,01616213443,,Oldham,E08000004,-2.116945,53.543824
Openshaw Dental Practice,Dentist,"1333 Ashton Old Road, Openshaw, Manchester",M11 1JT,01613702213,,Manchester,E08000003,-2.161494,53.472998
The St John Street Surgery,Dentist,"14 St John Street, Manchester",M3 4DZ,01618349468,,Manchester,E08000003,-2.251027,53.477823
"Bupa - Chorley New Road, Bolton",Dentist,"40 Chorley New Road, Bolton",BL1 4AP,01204521734,http://www.boltondental.co.uk,Bolton,E08000001,-2.44329,53.582159
"Bupa - Northenden Road, Sale Moor",Dentist,"116 Northenden Road, Sale",M33 3HD,01619736356,http://www.salemoordentist.co.uk,Trafford,E08000009,-2.306545,53.420551
Peel Hall Medical Practice,General Practice,"Forum Square, Civic Centre, Wythenshawe",M22 5RX,01613751000,,Manchester,E08000003,-2.265017,53.379925
Bryn Cross Surgery,General Practice,"246 Wigan Road, Ashton In Makerfield, Wigan",WN4 0AR,01942727270,,Wigan,E08000010,-2.64744,53.500897
Barlow Medical Centre,General Practice,"828 Wilmslow Road, Didsbury, Manchester",M20 2RN,,,Manchester,E08000003,-2.231434,53.413163
Ladybarn Group Practice,General Practice,"54 Briarfield Road, Withington, Manchester",M20 4SS,,,Manchester,E08000003,-2.213962,53.429923
DCO Dental Group - Sale,Dentist,"1 Hope Road, Sale",M33 3AB,01619627465,http://www.dcodental.co.uk,Trafford,E08000009,-2.319176,53.423511
DCO Dental Group - Timperley,Dentist,"The Lakes Medical Centre, 53C Mainwood Road, Timperley, Altrincham",WA15 7JW,01619806745,http://www.dcodental.co.uk,Trafford,E08000009,-2.312943,53.392375
Marjory Lees Dental Centre,Dentist,"283 Ashton Road, Oldham",OL8 1NN,01616331234,,Oldham,E08000004,-2.11212,53.529203
Ayres Road Dental Surgery,Dentist,"151 Ayres Road, Old Trafford, Manchester",M16 9WR,01618721695,,Trafford,E08000009,-2.271872,53.457679
Peel Green Dental,Dentist,"419 Liverpool Road, Eccles, Manchester",M30 7HD,,,Salford,E08000006,-2.364325,53.478769
Bury GP Federation - Extended Working Hours Fairfax Practice,General Practice,"Fairfax Road, Prestwich, Manchester",M25 1BT,01617621672,http://www.burygpfederation.com,Bury,E08000002,-2.28357,53.533828
Cheadle Village Dental Practice,Dentist,"89B High Street, Cheadle",SK8 1AA,01614282355,,Stockport,E08000007,-2.216788,53.393935
Bury GP Federation - Extended Working Hours Radcliffe Primary Care Centre,General Practice,"69 Church Street West, Radcliffe, Manchester",M26 2SP,01617621672,http://www.burygpfederation.com,Bury,E08000002,-2.323706,53.560143
Bury GP Federation - Extended Working Hours Moorgate Primary care Centre,General Practice,"22 Derby Way, Bury",BL9 0NJ,01617621672,http://www.burygpfederation.com,Bury,E08000002,-2.288591,53.59553
Dental Lounge,Dentist,"47 Brown Lane, Heald Green, Cheadle",SK8 3RL,01614371250,http://www.thedental-lounge.com,Stockport,E08000007,-2.233667,53.373141
Ellesmere Endodontic Centre,Dentist,"70 Ellesmere Road, Altrincham",WA14 1JD,01619269535,,Trafford,E08000009,-2.349202,53.394746
Shine Dental Practice Limited,Dentist,"61 Stamford Square, Ashton Under Lyne",OL6 6QR,01613301178,http://www.shinedental.co.uk,Tameside,E08000008,-2.077121,53.486367
Delahays Dental Practice,Dentist,"2 Delahays Drive, Hale, Altrincham",WA15 8DP,01619805019,,Trafford,E08000009,-2.323197,53.376312
Northenden Group Practice,General Practice,"Northenden Health Centre, 489 Palatine Road, Manchester",M22 4DH,01619983206,,Manchester,E08000003,-2.265032,53.406431
Chorlton Health Centre,General Practice,"Chorlton Health Centre, 1 Nicolas Road, Chorlton Cum Hardy, Manchester",M21 9NJ,01618814545,,Manchester,E08000003,-2.279717,53.443773
The Arch Medical Centre,General Practice,"Hulme Medical Centre, 175 Royce Road, Manchester",M15 5TJ,01612260606,,Manchester,E08000003,-2.249612,53.46774
West Point Medical Centre,General Practice,"167-169 Slade Lane, Manchester",M19 2AF,01612485100,,Manchester,E08000003,-2.197586,53.445978
Eccles Gateway,General Practice,"Eccles Gateway, 28 Barton Lane, Eccles",M30 0TU,01612124231,,Salford,E08000006,-2.339314,53.48253
Campaigne Limited,Dentist,"159-161 Stockport Road, Cheadle",SK8 2DP,,http://www.cthedentist.com,Stockport,E08000007,-2.205095,53.395403
The Medical Centre,General Practice,"The Etihad Campus, CFA - First Team Centre, 161 Clayton Lane, Manchester",M11 4TS,01614387106,http://www.mcfc.co.uk/the-club/etihad-campus-development,Manchester,E08000003,-2.186364,53.478993
Alkrington Dental,Dentist,"64 Mount Road, Middleton, Manchester",M24 1DZ,01616530777,http://www.alkringtondental.co.uk,Rochdale,E08000005,-2.19656,53.543225
DHI Manchester,General Practice,"Suite 3C & 3D, Floor 3, Blackfriars House, Parsonage,, Manchester",M3 2JA,01618393769,,Manchester,E08000003,-2.247865,53.483375
Moston Healthcare Limited (Formerly known as Mr Michael Fine - Moston Lane),Dentist,"334 Moston Lane, Moston, Manchester",M40 9JS,01616811033,,Manchester,E08000003,-2.194838,53.51369
Lartey Dental Clinic,Dentist,"563 Barlow Moor Road, Chorleton, Manchester",M21 8AE,01772252154,,Manchester,E08000003,-2.276661,53.441524
International House,General Practice,"Pepper Road, Hazel Grove, Stockport",SK7 5BW,01614760400,,Stockport,E08000007,-2.139563,53.378258
